content,date,like,place,tags,name_official,경도,위도
끝나지 않은 #물놀이 #신화워터파크 나쁘진 않지만. 춥고 비싸고 할게 없다. 생각해보니 나쁘다. 여름엔 좋을거야.. ㅋㅋㅋ@vito.kimkb 여기 주식샀니!? 왜자꾸 여기만와!!!! 🔥😭 둘째는 날이갈수록 남편이되어간다. #신화월드 #제주관광 #주말 #가족나들이 #주말육아 #딸둘맘 #자매 #워터파크,10/13/18,42,제주신화월드 Jeju Shinhwa World,"['#물놀이', '#신화워터파크', '#신화월드', '#제주관광', '#주말', '#가족나들이', '#주말육아', '#딸둘맘', '#자매', '#워터파크']",서머셋 제주신화월드,126.3172648,33.30275469
"..들판에 핀 너무 이쁜 꽃🌼그리고 하늘 ,오늘도 제주에인감귤밭에서 뵐게요🤘..#제주에인감귤밭 #이제곧 #감귤체험 #감귤밭 #감귤밭카페 #제주카페 #제주카페추천 #서귀포카페 #서귀포카페추천#제주선물 #제주선물추천#감귤잼 #한라봉청 #청귤청 #금귤청 #제주여행 #제주관광 #노리매공원 #카멜리아힐 #핑크뮬리#제주가볼만한곳 #제주사진찍기좋은곳",10/13/18,94,제주에인감귤밭,"['#제주에인감귤밭', '#이제곧', '#감귤체험', '#감귤밭', '#감귤밭카페', '#제주카페', '#제주카페추천', '#서귀포카페', '#서귀포카페추천', '#제주선물', '#제주선물추천', '#감귤잼', '#한라봉청', '#청귤청', '#금귤청', '#제주여행', '#제주관광', '#노리매공원', '#카멜리아힐', '#핑크뮬리', '#제주가볼만한곳', '#제주사진찍기좋은곳']",제주에인감귤밭,126.5390139,33.25656069
#찬바람 #솔솔 🌬#추워지기 전에 #보온병구매 ...#제주살이 #제주도민 #소통해요 #제주도 #제주라이프 #풍경사진 #힐링 #힐링스타그램 #제주여행 #제주관광 #제주도여행 #제주 #일상 #일상스타그램 #제주도이마트 #서귀포이마트,10/13/18,140,서귀포 이마트,"['#찬바람', '#솔솔', '#추워지기', '#보온병구매', '#제주살이', '#제주도민', '#소통해요', '#제주도', '#제주라이프', '#풍경사진', '#힐링', '#힐링스타그램', '#제주여행', '#제주관광', '#제주도여행', '#제주', '#일상', '#일상스타그램', '#제주도이마트', '#서귀포이마트']",이마트 서귀포점,126.5092014,33.2483545
"아트 프로젝트 <다시, 알뜨르> 열심히 개막식 준비중이에요 ~ 10월14일 일요일 14:00~ 프리마켓, 전시, 토크콘서트 와 도슨트 투어까지 알차게 준비되어 있으니 놀러오세요 🙌🏻🙌🏻 ..제주 대정에 있는 알뜨르비행장, 일제강점기 일본이 비행기를 숨기고 띄우기 위해 만든 일 제국주의의 흔적입니다. 듬성듬성 지어진 격납고안에서 예술로 역사의 아픔을 표현합니다.10월 14일 개막식 서경덕 교수의 토크콘서트여행스케치 공연 - 도슨트와 함께하는 투어 - 아트 & 플리마켓, collaboration with AROUND MAGAZINE10월 13일부터 11월 4일까지 상시프로그램  격납고 & 지하벙커 작품 전시, 도슨트 운영, 알뜨르 자전거 투어, 스탬프 랠리알뜨르비행장, 우리는 이 일제 잔재유물을 어두운 과거의 단면으로만 정의하는 대신 화합과 평화, 미래로 나아가는 시작으로 정의합니다. 문의 : 064-743-8001#제주도립미술관 #알뜨르비행장 #아트프로젝트 #아트마켓 #플리마켓 #공연 #여행스케치 #서경덕 #토크콘서트 #투어 #제주관광 #도슨트 #전시 #관람 #자전거 #평화 #reboot #jmoa #artproject #artmarket #fleamarket #talkconcert #tour #다시알뜨르 #비행기",10/13/18,10,알뜨르 비행장,"['#제주도립미술관', '#알뜨르비행장', '#아트프로젝트', '#아트마켓', '#플리마켓', '#공연', '#여행스케치', '#서경덕', '#토크콘서트', '#투어', '#제주관광', '#도슨트', '#전시', '#관람', '#자전거', '#평화', '#reboot', '#jmoa', '#artproject', '#artmarket', '#fleamarket', '#talkconcert', '#tour', '#다시알뜨르', '#비행기']",알뜨르비행장,126.2715273,33.20471618
"#Repost from @hakuda2018 by @quicksave.app・・・아트 프로젝트 <다시, 알뜨르> 개막식으로 오세요 ^^ .제주 대정에 있는 알뜨르비행장, 일제강점기 일본이 비행기를 숨기고 띄우기 위해 만든 일 제국주의의 흔적입니다. 듬성듬성 지어진 격납고안에서 예술로 역사의 아픔을 표현합니다.10월 14일 개막식 서경덕 교수의 토크콘서트여행스케치 공연 - 도슨트와 함께하는 투어 - 아트 & 플리마켓, collaboration with AROUND MAGAZINE10월 13일부터 11월 4일까지 상시프로그램  격납고 & 지하벙커 작품 전시, 도슨트 운영, 알뜨르 자전거 투어, 스탬프 랠리알뜨르비행장, 우리는 이 일제 잔재유물을 어두운 과거의 단면으로만 정의하는 대신 화합과 평화, 미래로 나아가는 시작으로 정의합니다. 문의 : 064-743-8001#제주도립미술관 #알뜨르비행장 #아트프로젝트 #아트마켓 #플리마켓 #공연 #여행스케치 #서경덕 #토크콘서트 #투어 #제주관광 #도슨트 #전시 #관람 #자전거 #평화 #reboot #jmoa #artproject #artmarket #fleamarket #talkconcert #tour #다시알뜨르 #비행기#제주여행 #제주행사 #InstaSaveApp #QuickSaveApp",10/14/18,47,알뜨르 비행장,"['#Repost', '#제주도립미술관', '#알뜨르비행장', '#아트프로젝트', '#아트마켓', '#플리마켓', '#공연', '#여행스케치', '#서경덕', '#토크콘서트', '#투어', '#제주관광', '#도슨트', '#전시', '#관람', '#자전거', '#평화', '#reboot', '#jmoa', '#artproject', '#artmarket', '#fleamarket', '#talkconcert', '#tour', '#다시알뜨르', '#비행기', '#제주여행', '#제주행사', '#InstaSaveApp', '#QuickSaveApp']",알뜨르비행장,126.2715273,33.20471618
"아트 프로젝트 <다시, 알뜨르> 개막식으로 오세요 ^^ .제주 대정에 있는 알뜨르비행장, 일제강점기 일본이 비행기를 숨기고 띄우기 위해 만든 일 제국주의의 흔적입니다. 듬성듬성 지어진 격납고안에서 예술로 역사의 아픔을 표현합니다.10월 14일 개막식 서경덕 교수의 토크콘서트여행스케치 공연 - 도슨트와 함께하는 투어 - 아트 & 플리마켓, collaboration with AROUND MAGAZINE10월 13일부터 11월 4일까지 상시프로그램  격납고 & 지하벙커 작품 전시, 도슨트 운영, 알뜨르 자전거 투어, 스탬프 랠리알뜨르비행장, 우리는 이 일제 잔재유물을 어두운 과거의 단면으로만 정의하는 대신 화합과 평화, 미래로 나아가는 시작으로 정의합니다. 문의 : 064-743-8001#제주도립미술관 #알뜨르비행장 #아트프로젝트 #아트마켓 #플리마켓 #공연 #여행스케치 #서경덕 #토크콘서트 #투어 #제주관광 #도슨트 #전시 #관람 #자전거 #평화 #reboot #jmoa #artproject #artmarket #fleamarket #talkconcert #tour #다시알뜨르 #비행기#제주여행 #제주행사",10/14/18,16,알뜨르 비행장,"['#제주도립미술관', '#알뜨르비행장', '#아트프로젝트', '#아트마켓', '#플리마켓', '#공연', '#여행스케치', '#서경덕', '#토크콘서트', '#투어', '#제주관광', '#도슨트', '#전시', '#관람', '#자전거', '#평화', '#reboot', '#jmoa', '#artproject', '#artmarket', '#fleamarket', '#talkconcert', '#tour', '#다시알뜨르', '#비행기', '#제주여행', '#제주행사']",알뜨르비행장,126.2715273,33.20471618
"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀📌빠르고📌편리하고📌저렴하게여행할 수 있는 동부, 서부지역⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#관광지순환버스 🚌🚌⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀스템프 이벤트 중입니다.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀많은 응모바랍니다.👍👍⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#관광지순환버스 #이벤트 #제주버스여행 #제주여행 #제주관광 #제주관광지 #순환버스 #제주투어 #버스관광 #버스여행 #제주버스투어 #시티투어 #jeju #제주버스투어 #뚜벅이 #제주속살여행 #제주버스",10/15/18,38,Jeju,"['#관광지순환버스', '#관광지순환버스', '#이벤트', '#제주버스여행', '#제주여행', '#제주관광', '#제주관광지', '#순환버스', '#제주투어', '#버스관광', '#버스여행', '#제주버스투어', '#시티투어', '#jeju', '#제주버스투어', '#뚜벅이', '#제주속살여행', '#제주버스']",Jeju in aA,126.8365037,33.53833652
요~ 몇일 낚시를가면 꽝!ㅠㅠ  매일 꽝이란 없나보다~ㅋㅋ 오늘은 대~박  미스이까 (무늬오징어) 5마리~  야호~~~🤗🤗🤗 집 오는길이 즐겁구나~ ㅋㅋㅋㅋㅋ#제주도 #제주도민 #제주관광 #제주해안도로 #제주낚시 #무늬오징어 #제주도중고차 #봉개동 #한국자동차 #차쟁이동하기 #판매 #구매 #다해요,10/15/18,29,Jeju,"['#제주도', '#제주도민', '#제주관광', '#제주해안도로', '#제주낚시', '#무늬오징어', '#제주도중고차', '#봉개동', '#한국자동차', '#차쟁이동하기', '#판매', '#구매', '#다해요']",Jeju in aA,126.8365037,33.53833652
"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀📌빠르고📌편리하고📌저렴하게여행할 수 있는 동부, 서부지역⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#관광지순환버스 🚌🚌⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀스템프 이벤트 중입니다.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀많은 응모바랍니다.👍👍⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#관광지순환버스 #이벤트 #제주버스여행 #제주여행 #제주관광 #제주관광지 #순환버스 #제주투어 #버스관광 #버스여행 #제주버스투어 #시티투어 #jeju #제주버스투어 #뚜벅이 #제주속살여행 #제주버스",10/15/18,35,Jeju,"['#관광지순환버스', '#관광지순환버스', '#이벤트', '#제주버스여행', '#제주여행', '#제주관광', '#제주관광지', '#순환버스', '#제주투어', '#버스관광', '#버스여행', '#제주버스투어', '#시티투어', '#jeju', '#제주버스투어', '#뚜벅이', '#제주속살여행', '#제주버스']",Jeju in aA,126.8365037,33.53833652
오늘저녁은 우도에서 잡아온 벵에돔. 참돔. 돌돔...벵에돔은 히비끼~참돔은 지리탕~돌돔은 회~ 회는 돈주고 사먹는거 아님! #반똘모#아메리칸불리#돌핀레저 #함덕레져 #델문도#함덕#함덕해수욕장#함덕서우봉#여름#제주도#제주관광#레져#제트스키#제트보트 #제주도여행 #제주도제트보트 #바나나보트#바이퍼#스피드보트#밴드웨곤#플라잉피쉬#다이빙#스노쿨링#체험다이빙#수상레져#물놀이#레저#여행 #함덕레져 #스킨스쿠버,10/15/18,74,제주 구좌읍 세화리,"['#반똘모', '#아메리칸불리', '#돌핀레저', '#함덕레져', '#델문도', '#함덕', '#함덕해수욕장', '#함덕서우봉', '#여름', '#제주도', '#제주관광', '#레져', '#제트스키', '#제트보트', '#제주도여행', '#제주도제트보트', '#바나나보트', '#바이퍼', '#스피드보트', '#밴드웨곤', '#플라잉피쉬', '#다이빙', '#스노쿨링', '#체험다이빙', '#수상레져', '#물놀이', '#레저', '#여행', '#함덕레져', '#스킨스쿠버']",세화해변,126.8602562,33.52514366
매일 예쁘다. 🍀..#주비카페 #이호테우해변 #이호카페 #이호테우해변맛집 #이호테우해변카페 #애월카페 #제주여행 #제주관광 #공항근처카페 #제주공항 #플라워카페 #카페주비 #제주도카페투어 #프리저브드플라워 #맞팔 #팔로우 #소통 #일상 #제주카페 #제주도카페,10/15/18,117,카페주비 - JUBI,"['#주비카페', '#이호테우해변', '#이호카페', '#이호테우해변맛집', '#이호테우해변카페', '#애월카페', '#제주여행', '#제주관광', '#공항근처카페', '#제주공항', '#플라워카페', '#카페주비', '#제주도카페투어', '#프리저브드플라워', '#맞팔', '#팔로우', '#소통', '#일상', '#제주카페', '#제주도카페']",카페주비,126.4607795,33.50006294
#주비카페 #무지개_출몰 🌈 🌈#여심저격 #디저트 💖🧡💙무지개크림치즈 듬뿍 올라간 빵 한 입 냠! 커피 한 잔과 사이드 과일을 함께 곁들이면 금상첨화 🙈,10/15/18,98,카페주비 - JUBI,"['#주비카페', '#무지개_출몰', '#여심저격', '#디저트']",카페주비,126.4607795,33.50006294
#JEJU.....이번에 제주가면 일출을 보려 애써 보겠으..........#제주도#제주사진#제주관광#풍경사진#사진스타그램#핑크#일출#일몰#일출사진#성산일출봉#성산#pic#pink#instapic,10/15/18,317,성산일출봉,"['#JEJU.....이번에', '#제주도', '#제주사진', '#제주관광', '#풍경사진', '#사진스타그램', '#핑크', '#일출', '#일몰', '#일출사진', '#성산일출봉', '#성산', '#pic', '#pink', '#instapic']",성산일출봉,126.9405375,33.45913497
#2018.10.15아이들 데리고 함께온 #따라비오름억새가 장관이어야는데 아직이다 ㅜㅜ..#억새#제주도#제주도오름#제주관광,10/15/18,17,따라비오름,"['#2018.10.15아이들', '#따라비오름억새가', '#억새', '#제주도', '#제주도오름', '#제주관광']",따라비오름,126.7528584,33.38870699
#제주관광지순환버스 타고 수혀니랑 #노리매공원 가서 사진📸찍구  #저지오름 가서 피크닉도 해따〰오랜만에 제주여행😆〰〰. 버스타구 갬성 여행 최곳👍. . . .  #제주관광지순환버스 #이벤트 #제주버스여행 #제주여행 #제주관광 #여행슽타그램 #여행러 #여유 #일상 #갬성 #버스 #❤️,10/15/18,41,Jeju Island,"['#제주관광지순환버스', '#노리매공원', '#저지오름', '#제주관광지순환버스', '#이벤트', '#제주버스여행', '#제주여행', '#제주관광', '#여행슽타그램', '#여행러', '#여유', '#일상', '#갬성', '#버스', '#❤️']",제주도,126.5458736,33.37977782
..오늘 제주 🍊제주에인감귤밭에서 보아요 🤘..#제주에인감귤밭 #이제곧 #감귤체험 #감귤밭 #감귤밭카페 #제주카페 #제주카페추천 #서귀포카페 #서귀포카페추천#제주선물 #제주선물추천#감귤잼 #한라봉청 #청귤청 #금귤청 #제주여행 #제주관광 #노리매공원 #카멜리아힐 #핑크뮬리#제주가볼만한곳 #제주사진찍기좋은곳,10/15/18,58,제주에인감귤밭,"['#제주에인감귤밭', '#이제곧', '#감귤체험', '#감귤밭', '#감귤밭카페', '#제주카페', '#제주카페추천', '#서귀포카페', '#서귀포카페추천', '#제주선물', '#제주선물추천', '#감귤잼', '#한라봉청', '#청귤청', '#금귤청', '#제주여행', '#제주관광', '#노리매공원', '#카멜리아힐', '#핑크뮬리', '#제주가볼만한곳', '#제주사진찍기좋은곳']",제주에인감귤밭,126.5390139,33.25656069
